service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
4973028559-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
3100034460-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1985023192-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
50051063133-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
13145042820-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13136037588-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
5580019872-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1062059400-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14248047815-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
5552011872-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3060042133-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
23100028005-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
12875045861-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14635042759-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
17000062933-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
14020043012-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
2326060942-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
23100063085-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
50051035669-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14312054664-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13149037662-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
50051018100-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
13149037691-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14798048736-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
50051036796-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14731045706-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3813046579-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14756040624-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
13135037519-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
13154037726-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
12879046059-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
3803041073-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14030042289-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
23100036543-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14745040563-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14304044807-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5466002556-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14797028952-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14258044271-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
5466002559-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14757054344-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5552011772-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14312054633-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
5552011773-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
7009018475-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
1033047372-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14745040514-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
1984053962-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14798048868-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3905041632-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14312045069-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14721047118-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
7380059321-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
15512039726-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1985054061-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
50051018016-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14007036967-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
8300033610-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
1982053803-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1036015825-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14277037973-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
18023052430-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
2396063416-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1064060105-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3886005624-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
4975007241-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
8300033708-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13149037681-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14274053119-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
1981016566-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
13500058867-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14721047238-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
5565034739-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3880005514-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
12891052920-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12882054150-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2376062309-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
3922046179-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
18066011029-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3080046816-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14249045463-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
23100063066-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
4973028554-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
50051018162-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1064060182-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
13115037357-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14731045652-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1985054065-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14731045659-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5500034704-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13154037759-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14274053030-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
15354038528-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
4975007258-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
1064060197-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14299044668-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3090042169-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1063059706-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
5565011928-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14020043049-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3880005414-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2377062463-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3803041071-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
3813046575-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14797028914-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
7380010562-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
2365061712-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12891052926-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
18099043127-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1057043319-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
15502039639-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
12863046484-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
13221043566-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14267044572-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14745040518-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
5568003622-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
1985054049-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12875045876-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
50051017999-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
18291043289-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1983053899-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5565011915-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
12839046334-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14274053089-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14277038017-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14797029057-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
4915006281-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14277052577-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
2352060964-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1981053617-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
8300033725-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
14299044655-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14312045012-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
50051018164-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14277037995-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
4973028466-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
15375038600-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14299044714-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14799048348-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
18025052337-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14312045005-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
21304010119-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5361061216-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14283038177-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3555039851-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
8300033618-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
14625040096-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14757054317-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14258044168-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
4974028612-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
15471039096-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
17000035989-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
13097037230-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3922053271-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
8300033555-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3813046627-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1991054120-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
14274053064-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
7005018526-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,1
5361061177-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1064060013-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
13170037828-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
5500011442-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14249045513-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3886005677-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1982053772-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
3100034136-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14277052567-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
50051063141-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
15375038608-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3922046185-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
13149037663-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14299044653-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1981053613-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
1063059687-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
18023052426-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
3887005820-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
15447038726-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14299044687-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1985054011-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14798048881-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
17000035343-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14797028933-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5550011363-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
18025000125-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1983053919-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3100034319-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
4974028645-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
50051035765-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15472039268-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14274053208-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
23100036752-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14274043975-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
17000062919-20160922135358_v46.7,20161030,20161231,0,0,0,0,1,0,0
1045053389-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
15454038740-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2353061140-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
13145042816-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4975023863-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14020042901-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
13154037707-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3880005469-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1045053407-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14277052694-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
17000035392-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1056047649-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
7009027583-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,1,0
14798048778-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13222043665-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
6009015149-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
5505058351-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3945041914-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
2325060742-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14233045388-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14797029088-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
51100062975-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
3911041764-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
6008011115-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
13049037080-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
13170037848-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
2376062249-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
8300033653-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,1,1
23500035828-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1982053791-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
3130052510-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14233045308-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
17000062918-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
14797029013-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
8300033581-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,1,1
1033047380-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5575052775-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14312054740-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14277037953-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14306060294-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
3922046208-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
14798048700-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14267044389-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
12843041319-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
12870045833-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13049037049-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
1719058443-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
12843041306-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
13049037046-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14020042999-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
13222043710-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14312054731-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
17000017103-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
1983053920-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3100033900-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
4973028516-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
51100062993-20160922135358_v46.7,20161030,20161231,0,0,0,0,1,0,0
14258044119-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3093037218-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
23100027982-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5545003349-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
51100052076-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14771048201-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1059042102-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14277052745-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
2372062082-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1982053828-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14274043984-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
3945041914-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
17000062951-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
1985054053-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14267044350-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
50051063212-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
5568003642-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14267044428-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
1982016662-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
1986054091-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
8300033743-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,1,1
50051018189-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
4957006762-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
1982053722-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
4966006894-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
2352060947-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14267044482-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1064060150-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1062059574-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
4957006836-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
13224043498-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
12881052856-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
14267044603-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
6525058380-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1060025655-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14059043160-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
3080046794-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
1033047459-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
18025052337-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
5550011222-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5500011620-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
8300033518-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
4955028437-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14274043908-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
1719058427-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
50051036804-20160920093629_v46.5,20160922,20161029,0,0,0,0,1,0,0
2353061118-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14299044623-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3100034428-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,1
5575003779-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
17000017202-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
23100063359-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
6009015114-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
14797028857-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
3945041980-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
5500011667-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
51100029764-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
7008018708-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5545003361-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
12875045929-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
23500018378-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,1,0
14721047269-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
3560003546-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
18028052293-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
14274044045-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,0
8300033651-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,1,1
3911041813-20160922135358_v46.7,20161030,20161231,0,0,0,0,0,0,1
4957006815-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
5575003726-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
1982053664-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
14030042429-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
8300033557-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,1,1
15328038246-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
50051063189-20160922135358_v46.7,20161030,20161231,0,1,1,1,1,0,0
18119043107-20160922135358_v46.7,20161030,20161231,1,1,1,1,1,0,0
15487039463-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
37016302-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
14274053208-20160920093629_v46.5,20160922,20161029,0,1,1,1,0,0,0
14798048716-20160920093629_v46.5,20160922,20161029,1,1,1,1,1,0,0
5552011749-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,1,0
14267044428-20160920093629_v46.5,20160922,20161029,0,0,0,0,0,0,1
